ID,repname_RM,repname_blast,ident,eval,alignmentlength,bitscore,score,rm_repname,mc,x,y,repname_RM4,fc
L1PB1_chr1:248123480-248124707,L1PB1,L1PB2,86.073,0.0,1235,1306,707,L1PB1,15,429.4054,-1014.64935,L1PB,125
L1PB1_chr1:248124708-248125532,L1PB1,L1PB2,84.236,0.0,812,776,420,L1PB1,15,445.66333,-996.5667,L1PB,125
L1PB1_chr1:248125892-248127511,L1PB1,L1PB2,85.118,0.0,1606,1616,875,L1PB1,15,449.117,-1008.646,L1PB,125
L1PB1_chr1:248146301-248149813,L1PB1,L1PB2,85.193,0.0,3566,3555,1925,L1PB1,15,431.88443,-1006.4165,L1PB,125
L1PB1_chr1:248150109-248152762,L1PB1,L1PB2,84.549,0.0,1851,1799,974,L1PB1,15,427.11765,-1017.5045,L1PB,125
L1PB1_chr1:248181161-248187195,L1PB1,L1PB2,84.677,0.0,5534,5424,2937,L1PB1,15,432.8004,-1007.2395,L1PB,125
L1PB1_chr1:248204246-248210286,L1PB1,L1PB2,84.624,0.0,5190,5014,2715,L1PB1,15,439.29532,-1006.60767,L1PB,125
L1PB1_chr1:248317769-248319183,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,543.7536,-1045.7399,L1PB,125
L1PB1_chr1:248319186-248320210,L1PB1,L1PB2,86.013,0.0,1051,1098,594,L1PB1,15,443.17395,-1002.45325,L1PB,125
L1PB1_chr1:248320520-248323408,L1PB1,L1PB2,85.709,0.0,2855,2972,1609,L1PB1,15,430.37677,-1003.19617,L1PB,125
L1PB1_chr1:248461909-248464583,L1PB1,L1PB2,85.545,0.0,2781,2798,1515,L1PB1,15,430.63596,-998.825,L1PB,125
L1PB1_chr1:248583551-248586246,L1PB1,L1PB2,85.504,0.0,2787,2804,1518,L1PB1,15,435.60715,-1009.88086,L1PB,125
L1PB1_chr1:31450523-31452049,L1PB1,L1PB1,89.463,0.0,1547,1927,1043,L1PB1,15,425.63217,-1008.80774,L1PB,125
L1PB1_chr1:31452356-31453506,L1PB1,L1PB1,90.652,0.0,1166,1531,829,L1PB1,15,436.67487,-998.4116,L1PB,125
L1PB1_chr1:33448655-33450106,L1PB1,L1PB2,90.041,0.0,1476,1877,1016,L1PB1,15,440.9778,-1007.8643,L1PB,125
L1PB1_chr1:33450139-33451426,L1PB1,L1PB2,90.973,0.0,1285,1709,925,L1PB1,15,435.33176,-998.0421,L1PB,125
L1PB1_chr1:37200764-37201298,L1PB1,L1PB1,90.884,8.93e-139,362,484,262,L1PB1,15,421.21478,-1009.5922,L1PB,125
L1PB1_chr1:37269100-37269621,L1PB1,L1PB1,90.217,1.39e-171,460,593,321,L1PB1,15,433.18823,-994.61096,L1PB,125
L1PB1_chr1:38402815-38409352,L1PB1,L1PB2,90.219,0.0,2699,3500,1895,L1PB1,15,435.15872,-1003.306,L1PB,125
L1PB1_chr1:39019369-39020059,L1PB1,L1PB1,90.577,0.0,711,915,495,L1PB1,15,438.84882,-1001.08997,L1PB,125
L1PB1_chr1:4034645-4039971,L1PB1,L1PB2,87.514,0.0,5390,6087,3296,L1PB1,15,429.23813,-1003.0466,L1PB,125
L1PB1_chr1:4196128-4198296,L1PB1,L1PB2,88.842,0.0,1183,1437,778,L1PB1,15,436.17023,-1013.24023,L1PB,125
L1PB1_chr1:4198649-4200352,L1PB1,L1PB2,87.832,0.0,1734,1982,1073,L1PB1,15,431.16797,-1004.71466,L1PB,125
L1PB1_chr1:4228965-4229747,L1PB1,L1PB1,88.945,0.0,796,968,524,L1PB1,15,427.95807,-998.688,L1PB,125
L1PB1_chr1:42894459-42900794,L1PB1,L1PB1,91.412,0.0,6381,8687,4704,L1PB1,15,432.73083,-1005.11926,L1PB,125
L1PB1_chr1:45153708-45154599,L1PB1,L1PB1,91.193,0.0,897,1208,654,L1PB1,15,429.0777,-999.3142,L1PB,125
L1PB1_chr1:45154897-45156041,L1PB1,L1PB1,88.330,0.0,1174,1367,740,L1PB1,15,429.39362,-1008.1185,L1PB,125
L1PB1_chr1:46776708-46777469,L1PB1,L1PB1,93.045,0.0,762,1112,602,L1PB1,15,429.88898,-1005.1039,L1PB,125
L1PB1_chr1:46779070-46782839,L1PB1,L1PB1,92.994,0.0,3768,5465,2959,L1PB1,15,436.89764,-1009.2256,L1PB,125
L1PB1_chr1:46783138-46784141,L1PB1,L1PB1,88.801,0.0,1009,1225,663,L1PB1,15,442.75598,-1022.2783,L1PB,125
L1PB1_chr1:47042460-47043737,L1PB1,L1PB1,90.607,0.0,1022,1349,730,L1PB1,15,431.528,-998.8336,L1PB,125
L1PB1_chr1:48797846-48800759,L1PB1,L1PB2,89.709,0.0,2954,3688,1997,L1PB1,15,435.93613,-1004.4214,L1PB,125
L1PB1_chr1:48800761-48801882,L1PB1,L1PB2,83.981,3.93e-170,618,590,319,L1PB1,15,467.37015,-1017.1775,L1PB,125
L1PB1_chr1:48879980-48880720,L1PB1,L1PB1,89.757,0.0,742,944,511,L1PB1,15,425.2841,-999.47253,L1PB,125
L1PB1_chr1:49456581-49461492,L1PB1,L1PB2,87.160,0.0,2461,2752,1490,L1PB1,15,430.81842,-1005.29535,L1PB,125
L1PB1_chr1:49499373-49500000,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,455.46338,-1020.6765,L1PB,125
L1PB1_chr1:49546376-49547775,L1PB1,L1PB1,90.980,0.0,1419,1886,1021,L1PB1,15,428.12567,-1012.44763,L1PB,125
L1PB1_chr1:49548071-49552834,L1PB1,L1PB1,89.789,0.0,4838,6078,3291,L1PB1,15,441.79706,-1006.4295,L1PB,125
L1PB1_chr1:49943256-49947952,L1PB1,L1PB1,87.776,0.0,4025,4630,2507,L1PB1,15,443.25146,-1011.8104,L1PB,125
L1PB1_chr1:49948608-49949959,L1PB1,L1PB1,89.861,0.0,1371,1711,926,L1PB1,15,428.24582,-1007.1643,L1PB,125
L1PB1_chr1:50000000-50001011,L1PB1,L1PB2,87.317,0.0,1025,1155,625,L1PB1,15,437.3462,-1004.9429,L1PB,125
L1PB1_chr1:50373880-50376658,L1PB1,L1PB2,88.140,0.0,2774,3221,1744,L1PB1,15,435.10162,-1007.47015,L1PB,125
L1PB1_chr1:50862518-50863603,L1PB1,L1PB2,88.879,0.0,1106,1328,719,L1PB1,15,444.08167,-1012.2604,L1PB,125
L1PB1_chr1:50865961-50868328,L1PB1,L1PB2,88.135,0.0,2402,2817,1525,L1PB1,15,430.98322,-998.72675,L1PB,125
L1PB1_chr1:51779202-51779795,L1PB1,L1PB2,88.265,0.0,588,676,366,L1PB1,15,425.7116,-998.95807,L1PB,125
L1PB1_chr1:51780097-51780628,L1PB1,L1PB2,88.641,0.0,537,643,348,L1PB1,15,432.61746,-999.95306,L1PB,125
L1PB1_chr1:53810763-53814071,L1PB1,L1PB1,90.597,0.0,3350,4386,2375,L1PB1,15,443.71487,-1012.2629,L1PB,125
L1PB1_chr1:53814386-53817643,L1PB1,L1PB1,91.567,0.0,3273,4449,2409,L1PB1,15,432.37888,-1001.48303,L1PB,125
L1PB1_chr1:55414300-55415967,L1PB1,L1PB1,89.934,0.0,1679,2145,1161,L1PB1,15,424.17712,-1003.4497,L1PB,125
L1PB1_chr1:56402999-56404007,L1PB1,L1PB1,89.921,0.0,1012,1290,698,L1PB1,15,429.4673,-1005.1611,L1PB,125
L1PB1_chr1:57556101-57557023,L1PB1,L1PB1,89.323,0.0,871,1083,586,L1PB1,15,430.7968,-1006.96014,L1PB,125
L1PB1_chr1:57570440-57571273,L1PB1,L1PB2,88.053,0.0,837,959,519,L1PB1,15,439.17468,-1008.1598,L1PB,125
L1PB1_chr1:58208301-58208863,L1PB1,L1PB2,86.620,8.90e-179,568,617,334,L1PB1,15,423.09973,-1000.4225,L1PB,125
L1PB1_chr1:61541780-61543701,L1PB1,L1PB1,90.873,0.0,1775,2331,1262,L1PB1,15,430.39813,-1000.3352,L1PB,125
L1PB1_chr1:61543736-61547892,L1PB1,L1PB1,91.160,0.0,4208,5627,3047,L1PB1,15,440.77805,-1005.07806,L1PB,125
L1PB1_chr1:62468379-62470547,L1PB1,L1PB1,88.732,0.0,2192,2610,1413,L1PB1,15,430.77625,-1001.8714,L1PB,125
L1PB1_chr1:62739588-62743573,L1PB1,L1PB1,92.562,0.0,4020,5701,3087,L1PB1,15,434.70108,-1000.7071,L1PB,125
L1PB1_chr1:64025334-64026018,L1PB1,L1PB1,88.736,5.44e-127,364,446,241,L1PB1,15,421.3751,-1000.0903,L1PB,125
L1PB1_chr1:65780445-65783599,L1PB1,L1PB2,88.196,0.0,3177,3725,2017,L1PB1,15,434.81778,-1001.90564,L1PB,125
L1PB1_chr1:66512412-66514944,L1PB1,L1PB1,89.440,0.0,1733,2159,1169,L1PB1,15,432.78235,-1002.72736,L1PB,125
L1PB1_chr1:67899059-67900432,L1PB1,L1PB2,91.739,0.0,1380,1897,1027,L1PB1,15,427.0441,-1003.3756,L1PB,125
L1PB1_chr1:67901098-67905853,L1PB1,L1PB1,91.348,0.0,2404,3260,1765,L1PB1,15,438.2883,-1008.05994,L1PB,125
L1PB1_chr1:67907089-67907785,L1PB1,L1PB1,88.825,0.0,698,845,457,L1PB1,15,456.2863,-1009.9038,L1PB,125
L1PB1_chr1:68029684-68031379,L1PB1,L1PB2,89.146,0.0,1686,2085,1129,L1PB1,15,430.5043,-1001.0106,L1PB,125
L1PB1_chr1:68031377-68031998,L1PB1,L1PB2,90.682,0.0,601,793,429,L1PB1,15,435.4018,-995.0739,L1PB,125
L1PB1_chr1:68500000-68504663,L1PB1,L1PB1,90.291,0.0,2781,3598,1948,L1PB1,15,437.73727,-1001.33856,L1PB,125
L1PB1_chr1:68758097-68760712,L1PB1,L1PB2,88.492,0.0,1260,1504,814,L1PB1,15,451.64313,-1005.26294,L1PB,125
L1PB1_chr1:68761022-68764894,L1PB1,L1PB2,87.710,0.0,3930,4484,2428,L1PB1,15,430.9502,-1009.25037,L1PB,125
L1PB1_chr1:68839452-68843480,L1PB1,L1PB1,88.703,0.0,2027,2455,1329,L1PB1,15,426.49152,-1006.1919,L1PB,125
L1PB1_chr1:69966558-69968806,L1PB1,L1PB1,86.799,0.0,2159,2357,1276,L1PB1,15,445.70728,-1014.18774,L1PB,125
L1PB1_chr1:69969117-69972925,L1PB1,L1PB1,91.301,0.0,3828,5188,2809,L1PB1,15,431.65027,-1003.3944,L1PB,125
L1PB1_chr1:71319885-71321026,L1PB1,L1PB1,93.493,0.0,584,867,469,L1PB1,15,424.9671,-1000.27124,L1PB,125
L1PB1_chr1:7189345-7190289,L1PB1,L1PB1,88.988,0.0,899,1099,595,L1PB1,15,426.107,-1002.85516,L1PB,125
L1PB1_chr1:72840936-72843160,L1PB1,L1PB2,87.129,0.0,1989,2226,1205,L1PB1,15,428.30585,-1004.8335,L1PB,125
L1PB1_chr1:73134023-73134851,L1PB1,L1PB2,84.473,0.0,863,806,436,L1PB1,15,430.5016,-1006.12494,L1PB,125
L1PB1_chr1:73138861-73142933,L1PB1,L1PB2,87.189,0.0,2053,2250,1218,L1PB1,15,435.37024,-1009.95776,L1PB,125
L1PB1_chr1:74166780-74167432,L1PB1,L1PB2,90.123,0.0,648,833,451,L1PB1,15,431.69635,-1001.1182,L1PB,125
L1PB1_chr1:75174828-75175650,L1PB1,L1PB1,85.204,0.0,784,789,427,L1PB1,15,427.8,-1015.4766,L1PB,125
L1PB1_chr1:75181843-75182364,L1PB1,L1PB2,90.613,0.0,522,689,373,L1PB1,15,436.17596,-993.9788,L1PB,125
L1PB1_chr1:75282927-75287914,L1PB1,L1PB2,86.480,0.0,5096,5441,2946,L1PB1,15,432.09567,-1005.2209,L1PB,125
L1PB1_chr1:76058122-76058893,L1PB1,L1PB2,89.888,2.84e-130,356,457,247,L1PB1,15,429.50568,-997.81213,L1PB,125
L1PB1_chr1:76217525-76218211,L1PB1,L1PB2,89.229,0.0,687,857,464,L1PB1,15,432.7428,-1007.71906,L1PB,125
L1PB1_chr1:76449968-76451175,L1PB1,L1PB1,88.174,0.0,1243,1437,778,L1PB1,15,431.20743,-1004.9199,L1PB,125
L1PB1_chr1:76451538-76452066,L1PB1,L1PB1,88.701,0.0,531,643,348,L1PB1,15,439.7737,-995.0946,L1PB,125
L1PB1_chr1:76452421-76455542,L1PB1,L1PB2,88.852,0.0,2386,2924,1583,L1PB1,15,442.62854,-1006.50134,L1PB,125
L1PB1_chr1:77853896-77857261,L1PB1,L1PB1,91.652,0.0,3402,4649,2517,L1PB1,15,430.12115,-1004.4485,L1PB,125
L1PB1_chr1:78148169-78149528,L1PB1,L1PB1,92.603,0.0,1379,1960,1061,L1PB1,15,434.32733,-1006.7893,L1PB,125
L1PB1_chr1:79674154-79678110,L1PB1,L1PB2,88.417,0.0,3626,4292,2324,L1PB1,15,433.7453,-1000.405,L1PB,125
L1PB1_chr1:79678409-79680281,L1PB1,L1PB2,83.022,0.0,1072,957,518,L1PB1,15,448.6657,-1010.2546,L1PB,125
L1PB1_chr1:80148408-80149368,L1PB1,L1PB2,87.185,0.0,952,1075,582,L1PB1,15,426.91937,-998.899,L1PB,125
L1PB1_chr1:80149397-80154406,L1PB1,L1PB2,85.608,0.0,2682,2767,1498,L1PB1,15,433.8425,-1011.27673,L1PB,125
L1PB1_chr1:80593630-80594679,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,475.09314,-1003.18427,L1PB,125
L1PB1_chr1:80594684-80597165,L1PB1,L1PB2,86.531,0.0,2502,2700,1462,L1PB1,15,441.79642,-1013.6303,L1PB,125
L1PB1_chr1:80597473-80599706,L1PB1,L1PB2,88.426,0.0,2255,2676,1449,L1PB1,15,429.9093,-1009.1067,L1PB,125
L1PB1_chr1:81683301-81683816,L1PB1,L1PB1,90.141,5.21e-131,355,459,248,L1PB1,15,422.33374,-1004.7457,L1PB,125
L1PB1_chr1:81684114-81689097,L1PB1,L1PB1,91.846,0.0,4967,6861,3715,L1PB1,15,432.47345,-1005.5667,L1PB,125
L1PB1_chr1:83298174-83300939,L1PB1,L1PB1,88.719,0.0,2810,3354,1816,L1PB1,15,439.57074,-1007.30066,L1PB,125
L1PB1_chr1:83301220-83305023,L1PB1,L1PB1,92.669,0.0,2046,2939,1591,L1PB1,15,422.12695,-1003.8175,L1PB,125
L1PB1_chr1:84068557-84069403,L1PB1,L1PB1,88.672,0.0,821,990,536,L1PB1,15,425.5815,-1015.12146,L1PB,125
L1PB1_chr1:84240570-84241391,L1PB1,L1PB1,89.487,0.0,799,1002,542,L1PB1,15,433.28436,-1007.77734,L1PB,125
L1PB1_chr1:84241697-84242243,L1PB1,L1PB2,91.289,0.0,551,745,403,L1PB1,15,430.6612,-1001.9335,L1PB,125
L1PB1_chr1:85002790-85003431,L1PB1,L1PB2,82.090,1.83e-126,536,444,240,L1PB1,15,448.5771,-908.0442,L1PB,125
L1PB1_chr1:85003469-85006146,L1PB1,L1PB2,89.701,0.0,1874,2344,1269,L1PB1,15,444.17664,-1010.0853,L1PB,125
L1PB1_chr1:85009584-85011386,L1PB1,L1PB2,90.825,0.0,1831,2420,1310,L1PB1,15,432.8629,-1007.1723,L1PB,125
L1PB1_chr1:85011690-85012247,L1PB1,L1PB2,89.821,0.0,560,713,386,L1PB1,15,426.29858,-1007.88446,L1PB,125
L1PB1_chr1:86344523-86345218,L1PB1,L1PB2,89.586,0.0,701,881,477,L1PB1,15,426.91718,-1001.308,L1PB,125
L1PB1_chr1:86389314-86390140,L1PB1,L1PB1,89.225,0.0,826,1016,550,L1PB1,15,443.3597,-997.68677,L1PB,125
L1PB1_chr1:86390431-86392820,L1PB1,L1PB1,88.173,0.0,2452,2824,1529,L1PB1,15,433.79565,-1001.6507,L1PB,125
L1PB1_chr1:86544320-86545935,L1PB1,L1PB2,90.098,0.0,1626,2098,1136,L1PB1,15,437.18567,-1008.7603,L1PB,125
L1PB1_chr1:86546252-86546809,L1PB1,L1PB2,81.365,9.60e-119,542,418,226,L1PB1,15,415.81607,-1003.9338,L1PB,125
L1PB1_chr1:86697973-86698726,L1PB1,L1PB2,88.048,0.0,753,883,478,L1PB1,15,431.91193,-996.5221,L1PB,125
L1PB1_chr1:88393070-88394365,L1PB1,L1PB1,91.970,0.0,1320,1827,989,L1PB1,15,434.28226,-1001.55634,L1PB,125
L1PB1_chr1:88720630-88721363,L1PB1,L1PB2,87.819,0.0,706,809,438,L1PB1,15,424.57117,-1004.162,L1PB,125
L1PB1_chr1:89110314-89110853,L1PB1,L1PB2,80.381,3.58e-68,367,250,135,L1PB1,15,426.48495,-993.79675,L1PB,125
L1PB1_chr1:90150496-90151844,L1PB1,L1PB2,88.459,0.0,1369,1628,881,L1PB1,15,426.94983,-1009.2267,L1PB,125
L1PB1_chr1:90152153-90152828,L1PB1,L1PB1,90.222,0.0,675,880,476,L1PB1,15,432.9518,-1014.4497,L1PB,125
L1PB1_chr1:90153681-90155263,L1PB1,L1PB1,82.441,0.0,1606,1365,739,L1PB1,15,440.9154,-1014.62976,L1PB,125
L1PB1_chr1:90431394-90433608,L1PB1,L1PB1,91.252,0.0,2229,3003,1626,L1PB1,15,429.85568,-1007.3696,L1PB,125
L1PB1_chr1:90489041-90495388,L1PB1,L1PB1,91.620,0.0,3544,4839,2620,L1PB1,15,432.8808,-1003.76013,L1PB,125
L1PB1_chr1:91607428-91608713,L1PB1,L1PB1,91.900,0.0,1284,1792,970,L1PB1,15,432.03613,-1008.5813,L1PB,125
L1PB1_chr1:92627023-92627789,L1PB1,L1PB1,91.492,0.0,764,1038,562,L1PB1,15,431.04034,-1002.32104,L1PB,125
L1PB1_chr1:93928648-93933005,L1PB1,L1PB1,92.665,0.0,4390,6252,3385,L1PB1,15,432.7168,-1004.7236,L1PB,125
L1PB1_chr1:95737199-95743135,L1PB1,L1PB2,87.310,0.0,3759,4237,2294,L1PB1,15,437.03955,-1007.1762,L1PB,125
L1PB1_chr1:96382267-96384963,L1PB1,L1PB1,88.672,0.0,2719,3280,1776,L1PB1,15,431.9017,-1000.8092,L1PB,125
L1PB1_chr1:96428687-96433436,L1PB1,L1PB2,88.688,0.0,4800,5790,3135,L1PB1,15,435.71448,-1003.80585,L1PB,125
L1PB1_chr1:97153404-97154474,L1PB1,L1PB2,88.415,0.0,1079,1277,691,L1PB1,15,431.2131,-1007.7068,L1PB,125
L1PB1_chr1:97717451-97718365,L1PB1,L1PB2,84.199,0.0,924,859,465,L1PB1,15,433.8948,-996.478,L1PB,125
L1PB1_chr1:99417745-99423403,L1PB1,L1PB2,87.901,0.0,5149,5956,3225,L1PB1,15,437.1155,-1003.2718,L1PB,125
L1PB1_chr1:99831818-99833151,L1PB1,L1PB2,89.481,0.0,1369,1692,916,L1PB1,15,429.6399,-1008.42957,L1PB,125
L1PB1_chr1:99984290-99986055,L1PB1,L1PB2,89.526,0.0,1795,2241,1213,L1PB1,15,429.77292,-999.5263,L1PB,125
L1PB1_chr2:100025210-100026690,L1PB1,L1PB1,95.486,0.0,1462,2329,1261,L1PB1,15,431.02994,-1011.74713,L1PB,125
L1PB1_chr2:100503040-100504709,L1PB1,L1PB2,88.340,0.0,1681,1984,1074,L1PB1,15,426.96964,-1007.66174,L1PB,125
L1PB1_chr2:100618565-100619421,L1PB1,L1PB1,91.222,0.0,843,1140,617,L1PB1,15,431.42422,-998.501,L1PB,125
L1PB1_chr2:103041227-103044014,L1PB1,L1PB1,90.191,0.0,2773,3570,1933,L1PB1,15,431.49817,-1004.94904,L1PB,125
L1PB1_chr2:103414853-103416004,L1PB1,L1PB1,92.048,0.0,1157,1618,876,L1PB1,15,442.74805,-999.77386,L1PB,125
L1PB1_chr2:103416316-103417084,L1PB1,L1PB1,92.737,0.0,771,1107,599,L1PB1,15,437.17532,-997.8203,L1PB,125
L1PB1_chr2:103417383-103418594,L1PB1,L1PB1,92.240,0.0,1018,1439,779,L1PB1,15,427.60867,-1006.12146,L1PB,125
L1PB1_chr2:103575037-103575714,L1PB1,L1PB2,85.632,0.0,696,713,386,L1PB1,15,428.5907,-1011.5043,L1PB,125
L1PB1_chr2:105011440-105013249,L1PB1,L1PB1,90.764,0.0,1689,2237,1211,L1PB1,15,424.81152,-1004.53485,L1PB,125
L1PB1_chr2:105013284-105014730,L1PB1,L1PB1,89.376,0.0,1459,1803,976,L1PB1,15,434.91666,-1013.39624,L1PB,125
L1PB1_chr2:105015063-105015826,L1PB1,L1PB1,92.109,0.0,735,1033,559,L1PB1,15,439.51443,-1009.9619,L1PB,125
L1PB1_chr2:107058335-107060721,L1PB1,L1PB1,89.818,0.0,2367,3014,1632,L1PB1,15,429.89548,-1003.5611,L1PB,125
L1PB1_chr2:110107268-110112871,L1PB1,L1PB1,91.704,0.0,5629,7744,4193,L1PB1,15,436.76758,-1005.069,L1PB,125
L1PB1_chr2:113094809-113095845,L1PB1,L1PB2,88.000,0.0,1050,1219,660,L1PB1,15,430.93427,-999.72656,L1PB,125
L1PB1_chr2:113096538-113098175,L1PB1,L1PB2,89.776,0.0,1653,2074,1123,L1PB1,15,438.04315,-1009.52185,L1PB,125
L1PB1_chr2:113189374-113190373,L1PB1,L1PB1,91.982,0.0,898,1249,676,L1PB1,15,425.21,-1001.4724,L1PB,125
L1PB1_chr2:113487959-113491174,L1PB1,L1PB1,89.108,0.0,3296,3999,2165,L1PB1,15,440.9685,-1004.4204,L1PB,125
L1PB1_chr2:113491176-113492643,L1PB1,L1PB1,91.965,0.0,1481,2047,1108,L1PB1,15,428.11215,-1002.9243,L1PB,125
L1PB1_chr2:114005716-114006437,L1PB1,L1PB1,87.260,0.0,730,815,441,L1PB1,15,423.98175,-1010.71906,L1PB,125
L1PB1_chr2:114035287-114035855,L1PB1,L1PB2,88.810,0.0,563,686,371,L1PB1,15,425.53503,-1001.07043,L1PB,125
L1PB1_chr2:114036118-114037641,L1PB1,L1PB2,88.044,0.0,1539,1773,960,L1PB1,15,431.36035,-1008.7719,L1PB,125
L1PB1_chr2:114936448-114937421,L1PB1,L1PB2,86.632,0.0,965,1050,568,L1PB1,15,428.54004,-1002.03076,L1PB,125
L1PB1_chr2:115019285-115024158,L1PB1,L1PB2,86.757,0.0,4946,5387,2917,L1PB1,15,434.46976,-1009.1226,L1PB,125
L1PB1_chr2:115242013-115242785,L1PB1,L1PB1,87.468,0.0,774,881,477,L1PB1,15,427.21072,-995.7638,L1PB,125
L1PB1_chr2:115409382-115410000,L1PB1,L1PB2,85.390,0.0,616,632,342,L1PB1,15,413.29968,-1008.58185,L1PB,125
L1PB1_chr2:115924504-115925725,L1PB1,L1PB2,84.972,0.0,1251,1225,663,L1PB1,15,428.60995,-1006.1901,L1PB,125
L1PB1_chr2:115926079-115926638,L1PB1,L1PB1,88.453,2.55e-154,459,536,290,L1PB1,15,434.6614,-1012.4609,L1PB,125
L1PB1_chr2:116804000-116804641,L1PB1,L1PB1,86.989,7.99e-170,538,588,318,L1PB1,15,424.58267,-998.423,L1PB,125
L1PB1_chr2:116979293-116981972,L1PB1,L1PB2,84.702,0.0,974,957,518,L1PB1,15,309.01624,-895.9413,L1PB,125
L1PB1_chr2:116985521-116986906,L1PB1,L1PB2,84.125,0.0,989,911,493,L1PB1,15,432.87427,-996.5546,L1PB,125
L1PB1_chr2:117414340-117416529,L1PB1,L1PB2,87.523,0.0,2220,2508,1358,L1PB1,15,431.03882,-1005.05554,L1PB,125
L1PB1_chr2:117416529-117417050,L1PB1,L1PB1,86.064,5.06e-161,531,558,302,L1PB1,15,433.00696,-1012.55237,L1PB,125
L1PB1_chr2:117589418-117593442,L1PB1,L1PB1,85.996,0.0,2285,2379,1288,L1PB1,15,437.36017,-1008.1965,L1PB,125
L1PB1_chr2:117595325-117597779,L1PB1,L1PB1,81.081,0.0,2479,1906,1032,L1PB1,15,448.82785,-1010.8825,L1PB,125
L1PB1_chr2:118041941-118043666,L1PB1,L1PB1,91.629,0.0,1326,1823,987,L1PB1,15,423.50693,-1002.8183,L1PB,125
L1PB1_chr2:118953547-118960115,L1PB1,L1PB1,90.306,0.0,5137,6589,3568,L1PB1,15,434.38968,-1007.6685,L1PB,125
L1PB1_chr2:119045045-119051168,L1PB1,L1PB1,87.780,0.0,3666,4161,2253,L1PB1,15,436.45612,-1007.51465,L1PB,125
L1PB1_chr2:121782116-121782685,L1PB1,L1PB1,88.673,0.0,565,680,368,L1PB1,15,433.1151,-1012.67426,L1PB,125
L1PB1_chr2:12447698-12448271,L1PB1,L1PB1,88.416,0.0,587,689,373,L1PB1,15,433.59332,-998.86865,L1PB,125
L1PB1_chr2:124485923-124486454,L1PB1,L1PB2,84.572,5.23e-151,538,525,284,L1PB1,15,422.2659,-1001.1945,L1PB,125
L1PB1_chr2:125120247-125122452,L1PB1,L1PB1,89.063,0.0,2231,2732,1479,L1PB1,15,440.3933,-1006.493,L1PB,125
L1PB1_chr2:125122769-125127085,L1PB1,L1PB1,85.767,0.0,4370,4545,2461,L1PB1,15,441.34708,-1008.7722,L1PB,125
L1PB1_chr2:125483071-125485035,L1PB1,L1PB1,87.305,0.0,1985,2217,1200,L1PB1,15,433.00388,-1008.3456,L1PB,125
L1PB1_chr2:125490767-125491811,L1PB1,L1PB2,86.888,0.0,1083,1171,634,L1PB1,15,425.78754,-998.36255,L1PB,125
L1PB1_chr2:125674634-125681018,L1PB1,L1PB1,89.359,0.0,6456,7974,4318,L1PB1,15,436.13977,-1009.3568,L1PB,125
L1PB1_chr2:125987971-125989682,L1PB1,L1PB2,86.311,0.0,1724,1829,990,L1PB1,15,431.81857,-1003.66754,L1PB,125
L1PB1_chr2:126393660-126400226,L1PB1,L1PB1,87.739,0.0,6639,7596,4113,L1PB1,15,433.5796,-1006.7142,L1PB,125
L1PB1_chr2:128047315-128049003,L1PB1,L1PB1,92.702,0.0,1699,2435,1318,L1PB1,15,429.14594,-1005.13245,L1PB,125
L1PB1_chr2:128049334-128050559,L1PB1,L1PB1,90.595,0.0,1244,1618,876,L1PB1,15,439.15222,-1010.381,L1PB,125
L1PB1_chr2:128051462-128053629,L1PB1,L1PB1,88.619,0.0,2179,2608,1412,L1PB1,15,436.96936,-1012.86774,L1PB,125
L1PB1_chr2:129516657-129518917,L1PB1,L1PB2,88.259,0.0,1235,1456,788,L1PB1,15,432.16174,-1006.9591,L1PB,125
L1PB1_chr2:129519248-129521549,L1PB1,L1PB2,88.026,0.0,1520,1760,953,L1PB1,15,446.6702,-1009.3366,L1PB,125
L1PB1_chr2:129521860-129522745,L1PB1,L1PB2,83.995,0.0,781,732,396,L1PB1,15,451.51807,-1011.12463,L1PB,125
L1PB1_chr2:129523039-129523551,L1PB1,L1PB2,88.571,3.64e-18,70,84.2,45,L1PB1,15,469.1441,-1023.0547,L1PB,125
L1PB1_chr2:131551230-131551961,L1PB1,L1PB2,85.042,1.01e-99,361,355,192,L1PB1,15,430.17258,-1018.15894,L1PB,125
L1PB1_chr2:131552233-131553018,L1PB1,L1PB2,86.510,0.0,808,857,464,L1PB1,15,431.57288,-1009.75775,L1PB,125
L1PB1_chr2:131572716-131575037,L1PB1,L1PB1,86.254,0.0,1986,2095,1134,L1PB1,15,434.26025,-1008.6514,L1PB,125
L1PB1_chr2:131926839-131930508,L1PB1,L1PB1,90.713,0.0,3521,4632,2508,L1PB1,15,435.47534,-1004.4896,L1PB,125
L1PB1_chr2:132387476-132389234,L1PB1,L1PB1,87.717,0.0,1783,2012,1089,L1PB1,15,432.56238,-1003.6527,L1PB,125
L1PB1_chr2:132498092-132500000,L1PB1,L1PB2,85.517,0.0,1954,1964,1063,L1PB1,15,434.54468,-1003.5094,L1PB,125
L1PB1_chr2:132805779-132812292,L1PB1,L1PB1,90.446,0.0,6594,8558,4634,L1PB1,15,433.4496,-1004.98175,L1PB,125
